contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro
mt,151,,,https://www.marcelandia.mt.gov.br/,https://www.marcelandia.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Marcelândia,5.5,37,444,126,53,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.marcelandia.mt.gov.br_151.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.marcelandia.mt.gov.br_151.pdf,
mt,150,,,https://www.luciara.mt.leg.br/,https://www.luciara.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubHVjaWFyYS5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T21:28:01.401Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,152,,,https://www.camaramarcelandia.mt.gov.br/,https://www.camaramarcelandia.mt.gov.br/,,Página Inicial - Câmara Municipal de Marcelândia - MT,7.7,37,430,57,107,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaramarcelandia.mt.gov.br_152.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaramarcelandia.mt.gov.br_152.pdf,
mt,153,,,https://www.matupa.mt.gov.br/,https://www.matupa.mt.gov.br/,,Página Principal Prefeitura Municipal de Matupá - MT,6.4,35,267,81,24,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.matupa.mt.gov.br_153.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.matupa.mt.gov.br_153.pdf,
mt,156,,,https://amaramirassoldoeste.mt.gov.br,https://amaramirassoldoeste.mt.gov.br,,,,,,,,,,"API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly9hbWFyYW1pcmFzc29sZG9lc3RlLm10Lmdvdi5icg%3D%3D"",""timestamp"":""2026-09-21T21:28:12.408Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,155,,,https://www.mirassoldoeste.mt.gov.br/,https://www.mirassoldoeste.mt.gov.br/,,Access denied | www.mirassoldoeste.mt.gov.br used Cloudflare to restrict access | www.mirassoldoeste.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mirassoldoeste.mt.gov.br_155.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mirassoldoeste.mt.gov.br_155.pdf,
mt,157,,,https://www.nobres.mt.gov.br/,https://www.nobres.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Nobres,7.0,42,319,246,55,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nobres.mt.gov.br_157.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nobres.mt.gov.br_157.pdf,
mt,158,,,https://www.nobres.mt.leg.br/,https://www.nobres.mt.leg.br/,,Página Inicial - Câmara Municipal de Nobres - MT,8.5,40,779,60,141,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nobres.mt.leg.br_158.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nobres.mt.leg.br_158.pdf,
mt,154,,,https://matupa.mt.leg.br/,https://matupa.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9tYXR1cGEubXQubGVnLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:28:33.619Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,160,,,https://nortelandia.mt.leg.br/,https://nortelandia.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9ub3J0ZWxhbmRpYS5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T21:29:06.235Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,162,,,https://www.camaranossasenhoradolivramento.mt.gov.br/,https://www.camaranossasenhoradolivramento.mt.gov.br/,,Câmara Municipal de Nossa Senhora do Livramento | Câmara Municipal de Nossa Senhora do Livramento,9.1,38,343,57,38,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaranossasenhoradolivramento.mt.gov.br_162.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaranossasenhoradolivramento.mt.gov.br_162.pdf,
mt,161,,,https://www.nossasenhoradolivramento.mt.gov.br/,https://www.nossasenhoradolivramento.mt.gov.br/,,Página Inicial - Prefeitura de Nossa Senhora do Livramento - MT,8.6,38,845,46,82,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nossasenhoradolivramento.mt.gov.br_161.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nossasenhoradolivramento.mt.gov.br_161.pdf,
mt,159,,,https://www.nortelandia.mt.gov.br/,https://www.nortelandia.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Nortelândia - MT,7.3,45,675,72,136,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nortelandia.mt.gov.br_159.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.nortelandia.mt.gov.br_159.pdf,
mt,163,,,https://www.novabandeirantes.mt.gov.br/,https://www.novabandeirantes.mt.gov.br/,,Página Inicial - Prefeitura de Nova Bandeirantes - MT,7.8,36,560,49,48,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novabandeirantes.mt.gov.br_163.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novabandeirantes.mt.gov.br_163.pdf,
mt,164,,,https://www.camaranovabandeirantes.mt.gov.br/,https://www.camaranovabandeirantes.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhbm92YWJhbmRlaXJhbnRlcy5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:29:40.283Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/ana"
mt,165,,,https://www.novabrasilandia.mt.gov.br/,https://www.novabrasilandia.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Nova Brasilândia - MT,6.9,36,233,57,63,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novabrasilandia.mt.gov.br_165.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novabrasilandia.mt.gov.br_165.pdf,
mt,166,,,https://www.novabrasilandia.mt.leg.br/,https://www.novabrasilandia.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92YWJyYXNpbGFuZGlhLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T21:29:49.857Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_s"
mt,167,,,https://www.novacanaadonorte.mt.gov.br/home,https://www.novacanaadonorte.mt.gov.br/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92YWNhbmFhZG9ub3J0ZS5tdC5nb3YuYnIvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:30:11.375Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov"
mt,170,,,https://www.novaguarita.mt.leg.br/,https://www.novaguarita.mt.leg.br/,,Câmara Municipal de Nova Guarita — CÂMARA MUNICIPAL DE NOVA GUARITA - MT,6.9,41,326,176,18,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaguarita.mt.leg.br_170.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaguarita.mt.leg.br_170.pdf,
mt,169,,,https://www.novaguarita.mt.gov.br/,https://www.novaguarita.mt.gov.br/,,Página Inicial - Prefeitura de Nova Guarita - MT,7.4,37,395,47,50,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaguarita.mt.gov.br_169.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaguarita.mt.gov.br_169.pdf,
mt,171,,,https://cidesa.com.br/,https://cidesa.com.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9jaWRlc2EuY29tLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:30:36.053Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamo"
mt,172,,,https://www.novalacerda.mt.gov.br/Home/,https://www.novalacerda.mt.gov.br/Home/,,Página Inicial - Prefeitura Municipal de Nova Lacerda - MT,8.1,38,327,25,30,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novalacerda.mt.gov.br_172.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novalacerda.mt.gov.br_172.pdf,
mt,173,,,https://www.novalacerda.mt.leg.br/,https://www.novalacerda.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92YWxhY2VyZGEubXQubGVnLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:30:53.174Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,175,,,https://novamarilandia.mt.leg.br/,https://novamarilandia.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9ub3ZhbWFyaWxhbmRpYS5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T21:31:24.217Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/"
mt,174,,,https://www.novamarilandia.mt.gov.br/,https://www.novamarilandia.mt.gov.br/,,Página Inicial - Prefeitura de Nova Marilândia - MT,7.6,42,536,99,20,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamarilandia.mt.gov.br_174.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamarilandia.mt.gov.br_174.pdf,
mt,176,,,https://www.novamaringa.mt.gov.br/,https://www.novamaringa.mt.gov.br/,,Página Inicial - Prefeitura de Nova Maringá - MT,7.7,38,610,27,56,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamaringa.mt.gov.br_176.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamaringa.mt.gov.br_176.pdf,
mt,168,,,https://www.camaranovacanaa.mt.gov.br/,https://www.camaranovacanaa.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,177,,,https://www.novamaringa.mt.leg.br/,https://www.novamaringa.mt.leg.br/,,Câmara Municipal de Nova Maringá,7.1,39,299,142,12,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamaringa.mt.leg.br_177.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamaringa.mt.leg.br_177.pdf,
mt,179,,,https://www.novamonteverde.mt.leg.br/,https://www.novamonteverde.mt.leg.br/,,Página Inicial — Câmara Municipal,6.7,41,286,114,8,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamonteverde.mt.leg.br_179.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamonteverde.mt.leg.br_179.pdf,
mt,178,,,https://www.novamonteverde.mt.gov.br/,https://www.novamonteverde.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Nova Monte Verde,7.3,43,329,103,34,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamonteverde.mt.gov.br_178.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novamonteverde.mt.gov.br_178.pdf,
mt,182,,,https://www.novanazare.mt.gov.br/,https://www.novanazare.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Nova Nazaré,7.7,38,402,43,27,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novanazare.mt.gov.br_182.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novanazare.mt.gov.br_182.pdf,
mt,183,,,https://www.novanazare.mt.leg.br/,https://www.novanazare.mt.leg.br/,,Câmara Municipal de Nova Nazaré,6.6,38,281,43,16,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novanazare.mt.leg.br_183.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novanazare.mt.leg.br_183.pdf,
mt,184,,,https://www.novaolimpia.mt.gov.br/,https://www.novaolimpia.mt.gov.br/,,Página Inicial - Prefeitura de Nova Olímpia - MT,7.5,42,371,164,39,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaolimpia.mt.gov.br_184.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaolimpia.mt.gov.br_184.pdf,
mt,185,,,https://camaranovaolimpia.mt.gov.br/,https://camaranovaolimpia.mt.gov.br/,,Câmara Municipal de Nova Olímpia - MT | Gestão 2025-2026,6.8,40,330,141,24,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_camaranovaolimpia.mt.gov.br_185.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_camaranovaolimpia.mt.gov.br_185.pdf,
mt,186,,,https://www.novasantahelena.mt.gov.br/,https://www.novasantahelena.mt.gov.br/,,Página Inicial - Prefeitura de Nova Santa Helena Nova Santa Helena - MT,7.9,39,354,32,72,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novasantahelena.mt.gov.br_186.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novasantahelena.mt.gov.br_186.pdf,
mt,180,,,https://www.novamutum.mt.gov.br/home,https://www.novamutum.mt.gov.br/home,,,,,,,,,,Avaliação excedeu 120s.
mt,187,,,https://www.novasantahelena.mt.leg.br/,https://www.novasantahelena.mt.leg.br/,,Página Inicial — CÂMARA MUNICIPAL DE NOVA SANTA HELENA - MT,7.2,36,325,64,12,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novasantahelena.mt.leg.br_187.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novasantahelena.mt.leg.br_187.pdf,
mt,181,,,https://novamutum.mt.leg.br/#/home,https://novamutum.mt.leg.br/#/home,,,,,,,,,,Avaliação excedeu 120s.
mt,188,,,https://www.novaubirata.mt.gov.br/,https://www.novaubirata.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92YXViaXJhdGEubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:34:23.026Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,189,,,https://www.novaubirata.mt.leg.br/#/home,https://www.novaubirata.mt.leg.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92YXViaXJhdGEubXQubGVnLmJyLyMvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:34:31.137Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/ana"
mt,191,,,https://www.novaxavantina.mt.leg.br/,https://www.novaxavantina.mt.leg.br/,,Câmara Municipal de Nova Xavantina,7.1,40,372,18,12,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaxavantina.mt.leg.br_191.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaxavantina.mt.leg.br_191.pdf,
mt,193,,,https://www.camaranovohorizontedonorte.mt.gov.br/,https://www.camaranovohorizontedonorte.mt.gov.br/,,Câmara Municipal de Novo Horizonte do Norte,6.9,24,31,40,6,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaranovohorizontedonorte.mt.gov.br_193.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaranovohorizontedonorte.mt.gov.br_193.pdf,
mt,190,,,https://www.novaxavantina.mt.gov.br/,https://www.novaxavantina.mt.gov.br/,,Página Inicial - Prefeitura de Nova Xavantina - MT,7.3,42,644,84,135,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaxavantina.mt.gov.br_190.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novaxavantina.mt.gov.br_190.pdf,
mt,192,,,https://www.novohorizontedonorte.mt.gov.br/transparencia,https://www.novohorizontedonorte.mt.gov.br/transparencia,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92b2hvcml6b250ZWRvbm9ydGUubXQuZ292LmJyL3RyYW5zcGFyZW5jaWE%3D"",""timestamp"":""2026-09-21T21:35:02.411Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo"
mt,194,,,https://www.novomundo.mt.leg.br/,https://www.novomundo.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubm92b211bmRvLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T21:35:15.970Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Ego"
mt,195,,,https://www.novosantoantonio.mt.gov.br/,https://www.novosantoantonio.mt.gov.br/,,Página Principal - Prefeitura de Novo Santo Antônio,7.2,36,274,71,10,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novosantoantonio.mt.gov.br_195.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novosantoantonio.mt.gov.br_195.pdf,
mt,197,,,https://www.novosaojoaquim.mt.gov.br/,https://www.novosaojoaquim.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Novo São Joaquim | Gestão 2025-2028,7.3,37,403,46,40,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novosaojoaquim.mt.gov.br_197.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.novosaojoaquim.mt.gov.br_197.pdf,
